0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353
s__Slackia_isoflavoniconvertens,s__Ellagibacter_isourolithinifaciens,s__Senegalimassilia_anaerobia,s__Eggerthella_lenta,s__Adlercreutzia_equolifaciens,s__GGB79973_SGB14341,s__GGB34797_SGB14322,s__GGB9359_SGB14334,s__Collinsella_bouchesdurhonensis,s__Collinsella_aerofaciens,s__Paratractidigestivibacter_faecalis,s__Bifidobacterium_dentium,s__Bifidobacterium_catenulatum,s__Bifidobacterium_pseudocatenulatum,s__Bifidobacterium_adolescentis,s__Bifidobacterium_bifidum,s__Bifidobacterium_longum,s__Rothia_mucilaginosa,s__Clostridia_bacterium,s__Dialister_pneumosintes,s__Allisonella_histaminiformans,s__Dialister_invisus,s__Dialister_hominis,s__Veillonella_atypica,s__Veillonella_parvula,s__Veillonella_dispar,s__Veillonella_rogosae,s__Acidaminococcus_intestini,s__Phascolarctobacterium_faecium,s__Phascolarctobacterium_succinatutens,s__Megamonas_funiformis,s__Clostridium_sp_NSJ_42,s__Clostridium_saudiense,s__Clostridium_butyricum,s__Clostridium_SGB6179,s__Peptostreptococcus_stomatis,s__Romboutsia_timonensis,s__Clostridium_sp_1001270J_160509_D11,s__Intestinibacter_bartlettii,s__Parvimonas_micra,s__GGB3363_SGB4447,s__GGB3819_SGB5184,s__Anaerotignum_faecicola,s__Clostridiales_bacterium_KLE1615,s__Clostridium_sp_AM33_3,s__Clostridium_sp_AF27_2AA,s__GGB42994_SGB4746,s__Lachnospiraceae_bacterium_AM48_27BH,s__Clostridium_SGB4750,s__Clostridium_sp_AM22_11AC,s__Clostridium_sp_AT4,s__Enterocloster_clostridioformis,s__Enterocloster_bolteae,s__Enterocloster_citroniae,s__Enterocloster_aldenensis,s__Hungatella_hathewayi,s__Clostridium_symbiosum,s__Clostridium_fessum,s__Clostridium_sp_AF20_17LB,s__Clostridium_sp_AF12_28,s__Lacrimispora_amygdalina,s__GGB3570_SGB4777,s__Clostridiaceae_unclassified_SGB4771,s__Clostridiaceae_bacterium_Marseille_Q4145,s__Clostridiaceae_bacterium_AF18_31LB,s__Clostridiaceae_bacterium_Marseille_Q4143,s__Blautia_faecicola,s__Lacrimispora_celerecrescens,s__Lacrimispora_saccharolytica,s__Fusicatenibacter_saccharivorans,s__Blautia_wexlerae,s__Ruminococcus_sp_AF41_9,s__Blautia_luti,s__Blautia_sp_MSK_20_85,s__Ruminococcus_sp_AF46_10NS,s__Blautia_massiliensis,s__Blautia_obeum,s__Blautia_sp_Marseille_P3087,s__Blautia_SGB4815,s__Blautia_faecis,s__Blautia_glucerasea,s__Blautia_caecimuris,s__Lachnospiraceae_bacterium_Marseille_Q4251,s__Faecalicatena_fissicatena,s__Clostridiaceae_bacterium,s__Blautia_producta,s__Blautia_stercoris,s__Sellimonas_intestinalis,s__Ruminococcus_gnavus,s__Ruminococcus_torques,s__Ruminococcus_lactaris,s__Mediterraneibacter_glycyrrhizinilyticus,s__Dorea_sp_AF24_7LB,s__Merdimonas_faecis,s__Clostridium_scindens,s__Dorea_formicigenerans,s__Dorea_longicatena,s__GGB3463_SGB4621,s__Dorea_sp_AF36_15AT,s__Coprococcus_comes,s__Tyzzerella_nexilis,s__GGB3612_SGB4882,s__Clostridium_SGB4909,s__Waltera_intestinalis,s__Clostridium_sp_AF34_10BH,s__Lachnospiraceae_bacterium_OM04_12BH,s__GGB3619_SGB4894,s__GGB3614_SGB4886,s__Firmicutes_bacterium_AF16_15,s__Eisenbergiella_massiliensis,s__Eisenbergiella_tayi,s__Roseburia_sp_AF02_12,s__Roseburia_inulinivorans,s__Roseburia_intestinalis,s__Roseburia_hominis,s__Eubacterium_rectale,s__Roseburia_faecis,s__Eubacterium_ramulus,s__GGB3653_SGB4964,s__Eubacterium_sp_AF16_48,s__Eubacterium_ventriosum,s__Eubacterium_sp_AF34_35BH,s__Anaerobutyricum_hallii,s__Anaerobutyricum_soehngenii,s__Anaerostipes_hadrus,s__Clostridium_sp_1001270H_150608_G6,s__Coprococcus_eutactus,s__Coprococcus_SGB4669,s__Coprococcus_catus,s__Clostridium_sp_AM49_4BH,s__Lachnospiraceae_bacterium_BX3,s__Clostridium_sp_AF34_13,s__Clostridium_sp_AF36_4,s__Clostridium_SGB4648,s__GGB51269_SGB5062,s__GGB3730_SGB5060,s__GGB3746_SGB5089,s__Lachnospira_eligens,s__Lachnospira_pectinoschiza,s__Desulfovibrio_SGB5076,s__Desulfovibrio_SGB5077,s__Lachnospira_sp_NSJ_43,s__Oscillospiraceae_bacterium_Marseille_Q3528,s__Lachnospiraceae_bacterium,s__Oscillospiraceae_bacterium,s__GGB9775_SGB15395,s__GGB9760_SGB15373,s__GGB9760_SGB15374,s__GGB9759_SGB15370,s__GGB9767_SGB15385,s__GGB9770_SGB15390,s__GGB9758_SGB15368,s__GGB9345_SGB14311,s__Enterocloster_SGB14313,s__GGB9342_SGB14306,s__GGB9176_SGB14114,s__GGB2653_SGB3574,s__Eubacterium_SGB6276,s__Staphylococcus_SGB6340,s__GGB4566_SGB6305,s__Ruminococcaceae_bacterium_AM28_23LB,s__Intestinimonas_butyriciproducens,s__Agathobaculum_butyriciproducens,s__Butyricicoccus_sp_AM29_23AC,s__Methylobacterium_SGB15164,s__Intestinimonas_massiliensis,s__Flavonifractor_plautii,s__Lawsonibacter_asaccharolyticus,s__Clostridiales_bacterium_Choco116,s__Pseudoflavonifractor_sp_An184,s__Eubacteriales_unclassified_SGB15145,s__GGB9608_SGB15041,s__GGB9559_SGB14969,s__GGB9524_SGB14924,s__GGB9602_SGB15028,s__GGB9602_SGB15031,s__GGB9699_SGB15216,s__GGB9697_SGB15213,s__GGB9707_SGB15229,s__GGB80140_SGB15224,s__GGB33928_SGB15225,s__GGB13493_SGB15238,s__GGB9708_SGB15233,s__GGB9708_SGB15234,s__GGB33469_SGB15236,s__Rheinheimera_SGB14999,s__GGB9713_SGB15249,s__Oscillospiraceae_unclassified_SGB15256,s__Oscillibacter_sp_ER4,s__GGB9627_SGB15081,s__Vescimonas_coprocola,s__Vescimonas_fastidiosa,s__Vescimonas_SGB15087,s__GGB9634_SGB15093,s__GGB9635_SGB15106,s__GGB9636_SGB15107,s__Clostridiaceae_unclassified_SGB15090,s__Clostridiaceae_bacterium_Marseille_Q4149,s__Dysosmobacter_sp_BX15,s__GGB9616_SGB15051,s__GGB9614_SGB15049,s__Dysosmobacter_welbionis,s__GGB9621_SGB15073,s__GGB9619_SGB15067,s__Oscillibacter_valericigenes,s__Dysosmobacter_sp_NSJ_60,s__Evtepia_gabavorous,s__Sanguibacter_SGB15121,s__GGB9642_SGB15119,s__GGB9712_SGB15244,s__GGB80011_SGB15265,s__Butyricimonas_SGB15260,s__GGB80011_SGB15267,s__GGB9677_SGB15180,s__GGB33512_SGB15203,s__GGB33512_SGB15201,s__Hydrogenoanaerobacterium_saccharovorans,s__GGB9501_SGB14898,s__Anaerotruncus_massiliensis,s__Anaerotruncus_colihominis,s__GGB9747_SGB15356,s__Negativibacillus_massiliensis,s__GGB9512_SGB14909,s__GGB14025_SGB14906,s__GGB9719_SGB15272,s__GGB9719_SGB15273,s__Ruthenibacterium_lactatiformans,s__Gemmiger_formicilis,s__Faecalibacterium_prausnitzii,s__Faecalibacterium_SGB15346,s__Faecalibacterium_SGB15315,s__Candidatus_Cibionibacter_quicibialis,s__Gemmiger_SGB15295,s__Gemmiger_SGB15299,s__GGB79734_SGB15291,s__GGB3175_SGB4191,s__Eubacterium_siraeum,s__Ruminococcus_bicirculans,s__Catenibacterium_SGB4425,s__Ruminococcus_SGB4421,s__Ruminococcus_callidus,s__GGB9534_SGB14937,s__GGB3109_SGB4119,s__Collinsella_SGB4121,s__Anaeromassilibacillus_sp_An250,s__Clostridia_bacterium_UC5_1_1E11,s__Collinsella_SGB14861,s__GGB9453_SGB14844,s__GGB9453_SGB14845,s__Clostridium_leptum,s__Ruminococcus_bromii,s__Ruminococcus_sp_BSD2780120874_150323_B10,s__GGB3256_SGB4303,s__GGB3277_SGB4327,s__GGB3321_SGB4395,s__GGB3321_SGB4394,s__GGB9302_SGB14263,s__GGB9293_SGB14250,s__GGB3304_SGB4367,s__GGB51647_SGB4348,s__Monoglobus_pectinilyticus,s__GGB2982_SGB3964,s__Clostridiales_Family_XIII_bacterium_BX16,s__Eubacteriaceae_bacterium,s__GGB2998_SGB3988,s__GGB2998_SGB3989,s__GGB3005_SGB3996,s__Gemella_morbillorum,s__Turicibacter_sanguinis,s__Turicibacter_bilis,s__Clostridium_spiroforme,s__Faecalibacillus_faecis,s__Faecalibacillus_intestinalis,s__Erysipelatoclostridium_ramosum,s__Candidatus_Catenibacterium_tridentinum,s__Coprobacillus_cateniformis,s__Holdemania_filiformis,s__GGB3033_SGB4029,s__Faecalitalea_cylindroides,s__Holdemanella_porci,s__Holdemanella_biformis,s__Phocaeicola_SGB6473,s__GGB4684_SGB6478,s__Lactococcus_lactis,s__Streptococcus_parasanguinis,s__Streptococcus_australis,s__Streptococcus_anginosus,s__Streptococcus_oralis,s__Streptococcus_mitis,s__Streptococcus_gordonii,s__Streptococcus_mutans,s__Streptococcus_salivarius,s__Streptococcus_thermophilus,s__Streptococcus_vestibularis,s__Clostridiales_bacterium,s__Fusobacterium_nucleatum,s__GGB3345_SGB9340,s__GGB16040_SGB9347,s__Parasutterella_SGB9260,s__Parasutterella_excrementihominis,s__Sutterella_wadsworthensis,s__Haemophilus_parainfluenzae,s__Escherichia_coli,s__Klebsiella_pneumoniae,s__Bilophila_wadsworthia,s__Desulfovibrio_piger,s__Akkermansia_muciniphila,s__Butyricimonas_paravirosa,s__Butyricimonas_faecihominis,s__Butyricimonas_virosa,s__Odoribacter_splanchnicus,s__Barnesiella_intestinihominis,s__Coprobacter_secundus,s__Coprobacter_fastidiosus,s__GGB1420_SGB1957,s__GGB1495_SGB2071,s__Phocaeicola_massiliensis,s__Phocaeicola_dorei,s__Phocaeicola_vulgatus,s__Phocaeicola_coprocola,s__Phocaeicola_plebeius,s__Bacteroides_salyersiae,s__Bacteroides_nordii,s__Bacteroides_faecis,s__Bacteroides_caccae,s__Bacteroides_finegoldii,s__Bacteroides_thetaiotaomicron,s__Bacteroides_ovatus,s__Bacteroides_xylanisolvens,s__Bacteroides_uniformis,s__Bacteroides_stercoris,s__Bacteroides_clarus,s__Bacteroides_eggerthii,s__Bacteroides_intestinalis,s__Bacteroides_cellulosilyticus,s__Bacteroides_fragilis,s__Paraprevotella_clara,s__Prevotella_copri_clade_C,s__Prevotella_copri_clade_A,s__Parabacteroides_goldsteinii,s__Parabacteroides_merdae,s__Parabacteroides_distasonis,s__Alistipes_ihumii,s__Alistipes_sp_AF17_16,s__Alistipes_indistinctus,s__GGB47687_SGB2286,s__Alistipes_communis,s__Alistipes_dispar,s__Alistipes_finegoldii,s__Alistipes_shahii,s__Alistipes_senegalensis,s__Alistipes_onderdonkii,s__Alistipes_putredinis,s__Candidatus_Gastranaerophilales_bacterium
s__Slackia_isoflavoniconvertens,s__Ellagibacter_isourolithinifaciens,s__Senegalimassilia_anaerobia,s__Eggerthella_lenta,s__Adlercreutzia_equolifaciens,s__GGB79973_SGB14341,s__GGB34797_SGB14322,s__GGB9359_SGB14334,s__Collinsella_bouchesdurhonensis,s__Collinsella_aerofaciens,s__Paratractidigestivibacter_faecalis,s__Bifidobacterium_dentium,s__Bifidobacterium_catenulatum,s__Bifidobacterium_pseudocatenulatum,s__Bifidobacterium_adolescentis,s__Bifidobacterium_bifidum,s__Bifidobacterium_longum,s__Rothia_mucilaginosa,s__Fusobacterium_nucleatum,s__GGB3345_SGB9340,s__GGB16040_SGB9347,s__Haemophilus_parainfluenzae,s__Escherichia_coli,s__Klebsiella_pneumoniae,s__Bilophila_wadsworthia,s__Desulfovibrio_piger,s__Akkermansia_muciniphila,s__Butyricimonas_paravirosa,s__Butyricimonas_faecihominis,s__Butyricimonas_virosa,s__Odoribacter_splanchnicus,s__Phocaeicola_massiliensis,s__Phocaeicola_dorei,s__Phocaeicola_vulgatus,s__Phocaeicola_coprocola,s__Phocaeicola_plebeius,s__Bacteroides_salyersiae,s__Bacteroides_nordii,s__Bacteroides_faecis,s__Bacteroides_caccae,s__Bacteroides_finegoldii,s__Bacteroides_thetaiotaomicron,s__Bacteroides_ovatus,s__Bacteroides_xylanisolvens,s__Bacteroides_uniformis,s__Bacteroides_stercoris,s__Bacteroides_clarus,s__Bacteroides_eggerthii,s__Bacteroides_intestinalis,s__Bacteroides_cellulosilyticus,s__Paraprevotella_clara,s__Prevotella_copri_clade_C,s__Prevotella_copri_clade_A,s__Parabacteroides_goldsteinii,s__Parabacteroides_merdae,s__Parabacteroides_distasonis,s__Alistipes_ihumii,s__Alistipes_sp_AF17_16,s__Alistipes_indistinctus,s__GGB47687_SGB2286,s__Alistipes_communis,s__Alistipes_dispar,s__Alistipes_shahii,s__Alistipes_senegalensis,s__Alistipes_onderdonkii,s__Alistipes_putredinis,s__Candidatus_Gastranaerophilales_bacterium,s__Clostridia_bacterium,s__Dialister_pneumosintes,s__Allisonella_histaminiformans,s__Dialister_invisus,s__Dialister_hominis,s__Veillonella_atypica,s__Veillonella_parvula,s__Veillonella_dispar,s__Veillonella_rogosae,s__Acidaminococcus_intestini,s__Phascolarctobacterium_faecium,s__Phascolarctobacterium_succinatutens,s__Megamonas_funiformis,s__Clostridium_sp_NSJ_42,s__Clostridium_saudiense,s__Clostridium_butyricum,s__Peptostreptococcus_stomatis,s__Clostridium_sp_1001270J_160509_D11,s__Intestinibacter_bartlettii,s__Parvimonas_micra,s__Clostridium_SGB6179,s__Romboutsia_timonensis,s__GGB3363_SGB4447,s__GGB3819_SGB5184,s__Anaerotignum_faecicola,s__Clostridiales_bacterium_KLE1615,s__Clostridium_sp_AM33_3,s__Clostridium_sp_AF27_2AA,s__GGB42994_SGB4746,s__Lachnospiraceae_bacterium_AM48_27BH,s__Clostridium_SGB4750,s__Clostridium_sp_AM22_11AC,s__Clostridium_sp_AT4,s__Enterocloster_clostridioformis,s__Enterocloster_bolteae,s__Enterocloster_citroniae,s__Enterocloster_aldenensis,s__Hungatella_hathewayi,s__Clostridium_symbiosum,s__Clostridium_fessum,s__Clostridium_sp_AF20_17LB,s__Clostridium_sp_AF12_28,s__Lacrimispora_amygdalina,s__GGB3570_SGB4777,s__Clostridiaceae_unclassified_SGB4771,s__Clostridiaceae_bacterium_Marseille_Q4145,s__Clostridiaceae_bacterium_AF18_31LB,s__Blautia_faecicola,s__Lacrimispora_celerecrescens,s__Lacrimispora_saccharolytica,s__Fusicatenibacter_saccharivorans,s__Blautia_wexlerae,s__Ruminococcus_sp_AF41_9,s__Blautia_sp_MSK_20_85,s__Ruminococcus_sp_AF46_10NS,s__Blautia_massiliensis,s__Blautia_obeum,s__Blautia_sp_Marseille_P3087,s__Blautia_SGB4815,s__Blautia_faecis,s__Blautia_glucerasea,s__Blautia_caecimuris,s__Lachnospiraceae_bacterium_Marseille_Q4251,s__Faecalicatena_fissicatena,s__Clostridiaceae_bacterium,s__Blautia_producta,s__Blautia_stercoris,s__GGB3612_SGB4882,s__Clostridium_SGB4909,s__Waltera_intestinalis,s__Clostridium_sp_AF34_10BH,s__Lachnospiraceae_bacterium_OM04_12BH,s__GGB3619_SGB4894,s__GGB3614_SGB4886,s__Eisenbergiella_massiliensis,s__Eisenbergiella_tayi,s__Roseburia_sp_AF02_12,s__Roseburia_inulinivorans,s__Roseburia_intestinalis,s__Roseburia_hominis,s__Eubacterium_rectale,s__Roseburia_faecis,s__Eubacterium_ramulus,s__GGB3653_SGB4964,s__GGB51269_SGB5062,s__GGB3746_SGB5089,s__Lachnospira_eligens,s__Lachnospira_pectinoschiza,s__Desulfovibrio_SGB5076,s__Desulfovibrio_SGB5077,s__Lachnospira_sp_NSJ_43,s__Clostridiaceae_bacterium_Marseille_Q4143,s__Blautia_luti,s__Sellimonas_intestinalis,s__Ruminococcus_gnavus,s__Ruminococcus_torques,s__Ruminococcus_lactaris,s__Mediterraneibacter_glycyrrhizinilyticus,s__Dorea_sp_AF24_7LB,s__Merdimonas_faecis,s__Clostridium_scindens,s__Dorea_formicigenerans,s__Dorea_longicatena,s__GGB3463_SGB4621,s__Dorea_sp_AF36_15AT,s__Coprococcus_comes,s__Tyzzerella_nexilis,s__Firmicutes_bacterium_AF16_15,s__Eubacterium_sp_AF16_48,s__Eubacterium_ventriosum,s__Eubacterium_sp_AF34_35BH,s__Anaerobutyricum_hallii,s__Anaerobutyricum_soehngenii,s__Anaerostipes_hadrus,s__Clostridium_sp_1001270H_150608_G6,s__Coprococcus_eutactus,s__Coprococcus_SGB4669,s__Coprococcus_catus,s__Clostridium_sp_AM49_4BH,s__Lachnospiraceae_bacterium_BX3,s__Clostridium_sp_AF34_13,s__Clostridium_sp_AF36_4,s__Clostridium_SGB4648,s__GGB3730_SGB5060,s__Oscillospiraceae_bacterium_Marseille_Q3528,s__Lachnospiraceae_bacterium,s__Oscillospiraceae_bacterium,s__GGB9775_SGB15395,s__GGB9342_SGB14306,s__GGB9176_SGB14114,s__GGB2653_SGB3574,s__Eubacterium_SGB6276,s__Staphylococcus_SGB6340,s__GGB4566_SGB6305,s__Monoglobus_pectinilyticus,s__GGB9760_SGB15373,s__GGB9760_SGB15374,s__GGB9759_SGB15370,s__GGB9767_SGB15385,s__GGB9770_SGB15390,s__GGB9758_SGB15368,s__GGB9345_SGB14311,s__Enterocloster_SGB14313,s__Ruminococcaceae_bacterium_AM28_23LB,s__Intestinimonas_butyriciproducens,s__Agathobaculum_butyriciproducens,s__Butyricicoccus_sp_AM29_23AC,s__Methylobacterium_SGB15164,s__Intestinimonas_massiliensis,s__Flavonifractor_plautii,s__Lawsonibacter_asaccharolyticus,s__Clostridiales_bacterium_Choco116,s__Pseudoflavonifractor_sp_An184,s__Eubacteriales_unclassified_SGB15145,s__GGB9608_SGB15041,s__GGB9559_SGB14969,s__GGB9524_SGB14924,s__GGB9602_SGB15028,s__GGB9602_SGB15031,s__GGB9699_SGB15216,s__GGB9697_SGB15213,s__GGB80140_SGB15224,s__GGB33928_SGB15225,s__GGB13493_SGB15238,s__GGB9708_SGB15233,s__GGB9708_SGB15234,s__GGB33469_SGB15236,s__GGB9707_SGB15229,s__Rheinheimera_SGB14999,s__Sanguibacter_SGB15121,s__GGB9642_SGB15119,s__GGB9713_SGB15249,s__Oscillospiraceae_unclassified_SGB15256,s__Oscillibacter_sp_ER4,s__GGB9627_SGB15081,s__Vescimonas_fastidiosa,s__Vescimonas_SGB15087,s__GGB9634_SGB15093,s__GGB9635_SGB15106,s__GGB9636_SGB15107,s__Clostridiaceae_unclassified_SGB15090,s__Clostridiaceae_bacterium_Marseille_Q4149,s__Vescimonas_coprocola,s__Dysosmobacter_sp_BX15,s__GGB9616_SGB15051,s__GGB9614_SGB15049,s__Dysosmobacter_welbionis,s__GGB9621_SGB15073,s__GGB9619_SGB15067,s__Oscillibacter_valericigenes,s__Dysosmobacter_sp_NSJ_60,s__Evtepia_gabavorous,s__GGB9712_SGB15244,s__GGB80011_SGB15265,s__Butyricimonas_SGB15260,s__GGB80011_SGB15267,s__GGB9677_SGB15180,s__GGB33512_SGB15203,s__GGB33512_SGB15201,s__Hydrogenoanaerobacterium_saccharovorans,s__GGB9501_SGB14898,s__Anaerotruncus_massiliensis,s__Anaerotruncus_colihominis,s__GGB9747_SGB15356,s__Negativibacillus_massiliensis,s__GGB9512_SGB14909,s__GGB14025_SGB14906,s__GGB9719_SGB15272,s__GGB9719_SGB15273,s__Ruthenibacterium_lactatiformans,s__Gemmiger_formicilis,s__Faecalibacterium_prausnitzii,s__Faecalibacterium_SGB15346,s__Faecalibacterium_SGB15315,s__Candidatus_Cibionibacter_quicibialis,s__Gemmiger_SGB15295,s__Gemmiger_SGB15299,s__GGB79734_SGB15291,s__GGB3175_SGB4191,s__Eubacterium_siraeum,s__Ruminococcus_bicirculans,s__Catenibacterium_SGB4425,s__Ruminococcus_SGB4421,s__Ruminococcus_callidus,s__GGB9534_SGB14937,s__GGB3109_SGB4119,s__Collinsella_SGB4121,s__Anaeromassilibacillus_sp_An250,s__Clostridia_bacterium_UC5_1_1E11,s__Collinsella_SGB14861,s__GGB9453_SGB14844,s__GGB9453_SGB14845,s__Clostridium_leptum,s__Ruminococcus_bromii,s__Ruminococcus_sp_BSD2780120874_150323_B10,s__GGB3256_SGB4303,s__GGB3277_SGB4327,s__GGB3321_SGB4395,s__GGB3321_SGB4394,s__GGB9302_SGB14263,s__GGB3304_SGB4367,s__GGB51647_SGB4348,s__GGB9293_SGB14250,s__GGB2982_SGB3964,s__Clostridiales_Family_XIII_bacterium_BX16,s__Eubacteriaceae_bacterium,s__GGB2998_SGB3988,s__GGB2998_SGB3989,s__GGB3005_SGB3996,s__Gemella_morbillorum,s__Turicibacter_sanguinis,s__Turicibacter_bilis,s__Clostridium_spiroforme,s__Faecalibacillus_faecis,s__Faecalibacillus_intestinalis,s__Erysipelatoclostridium_ramosum,s__Candidatus_Catenibacterium_tridentinum,s__Coprobacillus_cateniformis,s__Holdemania_filiformis,s__GGB3033_SGB4029,s__Faecalitalea_cylindroides,s__Holdemanella_porci,s__Holdemanella_biformis,s__Phocaeicola_SGB6473,s__GGB4684_SGB6478,s__Lactococcus_lactis,s__Streptococcus_parasanguinis,s__Streptococcus_australis,s__Streptococcus_anginosus,s__Streptococcus_oralis,s__Streptococcus_mitis,s__Streptococcus_gordonii,s__Streptococcus_mutans,s__Streptococcus_salivarius,s__Streptococcus_thermophilus,s__Streptococcus_vestibularis,s__Clostridiales_bacterium,s__Parasutterella_SGB9260,s__Parasutterella_excrementihominis,s__Sutterella_wadsworthensis,s__Barnesiella_intestinihominis,s__Coprobacter_secundus,s__Coprobacter_fastidiosus,s__GGB1420_SGB1957,s__GGB1495_SGB2071,s__Bacteroides_fragilis,s__Alistipes_finegoldii
