Kingdom,Phylum,Class,Order,Family,Genus,Species
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Streptomycetales;,f__Streptomycetaceae;,g__Streptomyces;,769
k__Bacteria;,p__Cyanobacteria;,c__Oxyphotobacteria;,o__Phormidesmiales;,f__Nodosilineaceae;,g__Nodosilinea_PCC-7104;,25490
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Flavobacteriales;,f__Flavobacteriaceae;,g__Tenacibaculum;,24964
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhizobiales;,f__Xanthobacteraceae;,g__Bradyrhizobium;,26151_1
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Alteromonadales;,f__Shewanellaceae;,g__Ferrimonas;,26319_1
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhodobacterales;,f__Rhodobacteraceae;,g__Paracoccus;,2607
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Bacillales;,f__Staphylococcaceae;,g__Staphylococcus;,1780_2
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Lactobacillales;,f__Streptococcaceae;,g__Streptococcus;,1853
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Bacillales;,f__Paenibacillaceae;,g__Paenibacillus;,1747
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhizobiales;,f__Xanthobacteraceae;,g__Bradyrhizobium;,26151_2
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhizobiales;,f__Xanthobacteraceae;,g__Bradyrhizobium;,26151_3
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhizobiales;,f__Rhizobiaceae;,g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;,26091
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Streptomycetales;,f__Streptomycetaceae;,g__Streptomyces;,769_1
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Betaproteobacteriales;,f__Burkholderiaceae;,g__Hydrogenophaga;,26399
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__Siccibacter;,26649
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhizobiales;,f__Xanthobacteraceae;,g__Bradyrhizobium;,26151_4
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhodobacterales;,f__Rhodobacteraceae;,g__uncultured;,2666_1
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhizobiales;,f__Rhizobiaceae;,g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;,26091_1
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Alteromonadales;,f__Alteromonadaceae;,g__Alteromonas;,3339
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Lactobacillales;,f__Lactobacillaceae;,g__Lactobacillus;,1837
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Flavobacteriales;,f__Flavobacteriaceae;,g__Polaribacter_1;,24932
k__Bacteria;,p__Nitrospirae;,c__Nitrospira;,o__Nitrospirales;,f__Nitrospiraceae;,g__Leptospirillum;,2284
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Alteromonadales;,f__Psychromonadaceae;,g__Psychromonas;,3398
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Oceanospirillales;,f__Marinomonadaceae;,g__Marinomonas;,26767
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Flavobacteriales;,f__Flavobacteriaceae;,g__Flavobacterium;,24881_1
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhodobacterales;,f__Rhodobacteraceae;,g__Sulfitobacter;,2653
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Lactobacillales;,f__Enterococcaceae;,g__Enterococcus;,1831_1
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Lactobacillales;,f__Lactobacillaceae;,g__Lactobacillus;,1837_1
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Lactobacillales;,f__Lactobacillaceae;,g__Lactobacillus;,1837_2
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Sphingobacteriales;,f__Sphingobacteriaceae;,g__Pedobacter;,25027
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Flavobacteriales;,f__Flavobacteriaceae;,g__Flavobacterium;,24881_2
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Flavobacteriales;,f__Flavobacteriaceae;,g__Nonlabens;,24927
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Bifidobacteriales;,f__Bifidobacteriaceae;,g__Bifidobacterium;,436
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Flavobacteriales;,f__Flavobacteriaceae;,g__Flavobacterium;,24881_3
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Cytophagales;,f__Hymenobacteraceae;,g__Pontibacter;,24780
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhizobiales;,f__Rhizobiaceae;,g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;,26091_2
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Lactobacillales;,f__Leuconostocaceae;,g__Weissella;,1843
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Bacillales;,f__Bacillaceae;,g__Bacillus;,1688_2
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Family_XIV;,g__Proteinivorax;,11298
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Vibrionales;,f__Vibrionaceae;,g__Vibrio;,3783
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Bifidobacteriales;,f__Bifidobacteriaceae;,g__Bifidobacterium;,436_1
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Lactobacillales;,f__Lactobacillaceae;,g__Lactobacillus;,1837_3
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Lactobacillales;,f__Leuconostocaceae;,g__Leuconostoc;,1841
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Pseudomonadales;,f__Pseudomonadaceae;,g__Pseudomonas;,3723
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Lactobacillales;,f__Leuconostocaceae;,g__Weissella;,1843_1
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Lactobacillales;,f__Lactobacillaceae;,g__Lactobacillus;,1837_4
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Streptomycetales;,f__Streptomycetaceae;,g__Streptomyces;,769_2
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhizobiales;,f__Rhizobiales_Incertae_Sedis;,g__Anderseniella;,26128
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Streptomycetales;,f__Streptomycetaceae;,g__Streptomyces;,769_3
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhodobacterales;,f__Rhodobacteraceae;,g__Litorisediminicola;,2586
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Bifidobacteriales;,f__Bifidobacteriaceae;,g__Bifidobacterium;,436_2
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Betaproteobacteriales;,f__Burkholderiaceae;,g__Comamonas;,26384
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Streptomycetales;,f__Streptomycetaceae;,g__Streptomyces;,769_4
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Corynebacteriales;,f__Nocardiaceae;,g__Nocardia;,463
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Streptomycetales;,f__Streptomycetaceae;,g__Streptomyces;,769_5
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Micrococcales;,f__Microbacteriaceae;,g__Mycetocola;,619
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Streptomycetales;,f__Streptomycetaceae;,g__Streptomyces;,769_6
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Corynebacteriales;,f__Mycobacteriaceae;,g__Mycobacterium;,459
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Corynebacteriales;,f__Nocardiaceae;,g__Gordonia;,461
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Micromonosporales;,f__Micromonosporaceae;,g__metagenome;,673
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Micrococcales;,f__Microbacteriaceae;,g__Gryllotalpicola;,602
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Bacillales;,f__Planococcaceae;,g__Lysinibacillus;,1762
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Micrococcales;,f__Microbacteriaceae;,g__Microbacterium;,616
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__Photorhabdus;,3515
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Betaproteobacteriales;,f__Burkholderiaceae;,g__Hydrogenophaga;,26399_1
k__Bacteria;,p__Tenericutes;,c__Mollicutes;,o__Mollicutes_Incertae_Sedis;,f__Unknown_Family;,g__Candidatus_Phytoplasma;,3945
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Streptomycetales;,f__Streptomycetaceae;,g__Streptomyces;,769_7
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Betaproteobacteriales;,f__Burkholderiaceae;,g__Burkholderia-Caballeronia-Paraburkholderia;,26368
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Streptomycetales;,f__Streptomycetaceae;,g__Streptomyces;,769_8
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhizobiales;,f__Rhizobiaceae;,g__Aureimonas;,26095
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Pseudonocardiales;,f__Pseudonocardiaceae;,g__Saccharopolyspora;,757
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Glycomycetales;,f__Glycomycetaceae;,g__Glycomyces;,499
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Streptomycetales;,f__Streptomycetaceae;,g__Streptomyces;,769_9
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Flavobacteriales;,f__Flavobacteriaceae;,g__Sungkyunkwania;,24962
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhizobiales;,f__Rhizobiaceae;,g__Aureimonas;,26095_1
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Cellvibrionales;,f__Spongiibacteraceae;,g__Spongiibacter;,11546
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfovibrionales;,f__Desulfovibrionaceae;,g__Desulfovibrio;,3173
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Bacillales;,f__Bacillaceae;,g__Bacillus;,1688_3
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Xanthomonadales;,f__Xanthomonadaceae;,g__Stenotrophomonas;,3818
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Pseudomonadales;,f__Pseudomonadaceae;,g__Pseudomonas;,3723_1
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Flavobacteriales;,f__Flavobacteriaceae;,g__Maribacter;,24912_1
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__Klebsiella;,3507
k__Bacteria;,p__Bacteroidetes;,c__Rhodothermia;,o__Rhodothermales;,f__Rhodothermaceae;,g__Rubrivirga;,25097
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Bacillales;,f__Bacillaceae;,g__Bacillus;,1688_4
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Glycomycetales;,f__Glycomycetaceae;,g__Glycomyces;,499_1
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__Enterobacter;,3502
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Flavobacteriales;,f__Flavobacteriaceae;,g__Pibocella;,24929
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Bacillales;,f__Bacillaceae;,g__Bacillus;,1688_5
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Bacillales;,f__Bacillaceae;,g__Bacillus;,1688_6
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Betaproteobacteriales;,f__Neisseriaceae;,g__Neisseria;,26532
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhizobiales;,f__Beijerinckiaceae;,g__Methylobacterium;,26045
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Bacillales;,f__Bacillaceae;,g__Bacillus;,1688_7
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Bacillales;,f__Bacillaceae;,g__Bacillus;,1688_8
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Alteromonadales;,f__Pseudoalteromonadaceae;,g__Pseudoalteromonas;,3394
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Flavobacteriales;,f__Flavobacteriaceae;,g__Arenibacter;,24852
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__Enterobacter;,3502_1
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Sphingobacteriales;,f__Sphingobacteriaceae;,g__Pedobacter;,25027_1
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Bacillales;,f__Paenibacillaceae;,g__Brevibacillus;,1743
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhizobiales;,f__Beijerinckiaceae;,g__Methylobacterium;,26045_1
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Alteromonadales;,f__Pseudoalteromonadaceae;,g__Pseudoalteromonas;,3394_1
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Streptosporangiales;,f__Thermomonosporaceae;,g__Actinomadura;,803
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Betaproteobacteriales;,f__Burkholderiaceae;,g__Burkholderia-Caballeronia-Paraburkholderia;,26368_1
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Corynebacteriales;,f__Nocardiaceae;,g__Gordonia;,461_1
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Betaproteobacteriales;,f__Burkholderiaceae;,g__Variovorax;,26462
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Streptomycetales;,f__Streptomycetaceae;,g__Streptomyces;,769_10
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Betaproteobacteriales;,f__Burkholderiaceae;,g__Achromobacter;,26354
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__Photorhabdus;,3515_1
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Bacillales;,f__Paenibacillaceae;,g__Paenibacillus;,1747_1
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Betaproteobacteriales;,f__Burkholderiaceae;,g__Cupriavidus;,26386
k__Bacteria;,p__Cyanobacteria;,c__Oxyphotobacteria;,o__Pseudanabaenales;,f__Pseudanabaenaceae;,g__Pseudanabaena_PCC-7367;,25502
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Oceanospirillales;,f__Alcanivoracaceae;,g__Alcanivorax;,3596
k__Bacteria;,p__Bacteroidetes;,c__Rhodothermia;,o__Balneolales;,f__Balneolaceae;,g__Aliifodinibius;,25078
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Pseudomonadales;,f__Pseudomonadaceae;,g__Pseudomonas;,3723_2
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Pasteurellales;,f__Pasteurellaceae;,g__Bibersteinia;,3694
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Pseudomonadales;,f__Pseudomonadaceae;,g__Pseudomonas;,3723_3
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Caulobacterales;,f__Caulobacteraceae;,g__Brevundimonas;,2390
k__Bacteria;,p__Firmicutes;,c__Clostridia;,o__Clostridiales;,f__Peptococcaceae;,g__Dehalobacter;,2026
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__uncultured;,3534
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Betaproteobacteriales;,f__Burkholderiaceae;,g__Sphaerotilus;,26453
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Lactobacillales;,f__Lactobacillaceae;,g__Lactobacillus;,1837_5
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Flavobacteriales;,f__Weeksellaceae;,g__Chishuiella;,24988
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Bacillales;,f__Bacillaceae;,g__Alkalibacillus;,1682
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Bacillales;,f__Bacillaceae;,g__Bacillus;,1688_9
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Orbales;,f__Orbaceae;,g__uncultured;,3681
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhizobiales;,f__Rhizobiaceae;,g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;,26091_3
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Micrococcales;,f__Microbacteriaceae;,g__Microbacterium;,616_1
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__Pantoea;,3513
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Flavobacteriales;,f__Flavobacteriaceae;,g__Flavobacterium;,24881_4
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Bacillales;,f__Bacillaceae;,g__Bacillus;,1688_10
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__Enterobacter;,3502_2
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__Buchnera;,3473
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Bacillales;,f__Bacillaceae;,g__Bacillus;,1688_11
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Acetobacterales;,f__Acetobacteraceae;,g__Roseomonas;,25932
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Micrococcales;,f__Microbacteriaceae;,g__Leucobacter;,610
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__Buchnera;,3473_1
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Micrococcales;,f__Microbacteriaceae;,g__Agromyces;,583
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhodobacterales;,f__Rhodobacteraceae;,g__Halocynthiibacter;,11450
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__Pantoea;,3513_1
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Flavobacteriales;,f__Weeksellaceae;,g__Chryseobacterium;,24989
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Micromonosporales;,f__Micromonosporaceae;,g__Micromonospora;,688
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Micrococcales;,f__Micrococcaceae;,g__Arthrobacter;,638
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Corynebacteriales;,f__Nocardiaceae;,g__Rhodococcus;,464
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Pseudomonadales;,f__Pseudomonadaceae;,g__Pseudomonas;,3723_4
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Flavobacteriales;,f__Flavobacteriaceae;,g__Flavobacterium;,24881_5
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Aeromonadales;,f__Aeromonadaceae;,g__Aeromonas;,3318
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Caulobacterales;,f__Hyphomonadaceae;,g__Fretibacter;,11428
k__Bacteria;,p__Bacteroidetes;,c__Ignavibacteria;,o__Ignavibacteriales;,f__Melioribacteraceae;,g__Melioribacter;,25057
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Micrococcales;,f__Intrasporangiaceae;,g__Ornithinimicrobium;,570
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Bacillales;,f__Staphylococcaceae;,g__Staphylococcus;,1780_3
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Micrococcales;,f__Microbacteriaceae;,g__Microbacterium;,616_2
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Lactobacillales;,f__Enterococcaceae;,g__Vagococcus;,1835
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__Pantoea;,3513_2
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Micrococcales;,f__Microbacteriaceae;,g__Microbacterium;,616_3
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Micrococcales;,f__Microbacteriaceae;,g__Microbacterium;,616_4
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Sphingomonadales;,f__Sphingomonadaceae;,g__Sphingomonas;,2852
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__Pantoea;,3513_3
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Enterobacteriales;,f__Enterobacteriaceae;,g__Pantoea;,3513_4
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Pseudomonadales;,f__Pseudomonadaceae;,g__Pseudomonas;,3723_5
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Bacillales;,f__Bacillaceae;,g__Bacillus;,1688_12
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Micrococcales;,f__Micrococcaceae;,g__Micrococcus;,643
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Micrococcales;,f__Micrococcaceae;,g__Kocuria;,642
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Betaproteobacteriales;,f__Burkholderiaceae;,g__Rhizobacter;,26445
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Streptomycetales;,f__Streptomycetaceae;,g__Streptomyces;,769_11
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Flavobacteriales;,f__Weeksellaceae;,g__Chryseobacterium;,24989_1
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Micrococcales;,f__Microbacteriaceae;,g__Microbacterium;,616_5
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Streptomycetales;,f__Streptomycetaceae;,g__Streptomyces;,769_12
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Betaproteobacteriales;,f__Burkholderiaceae;,g__Candidatus_Vidania;,26379
k__Bacteria;,p__Bacteroidetes;,c__Bacteroidia;,o__Flavobacteriales;,f__Blattabacteriaceae;,g__Candidatus_Sulcia;,24823
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Propionibacteriales;,f__Nocardioidaceae;,g__Nocardioides;,711
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Micrococcales;,f__Micrococcaceae;,g__Pseudarthrobacter;,14220
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhizobiales;,f__Rhizobiaceae;,g__Mesorhizobium;,26112_1
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Pseudonocardiales;,f__Pseudonocardiaceae;,g__Saccharothrix;,758
k__Bacteria;,p__Firmicutes;,c__Bacilli;,o__Bacillales;,f__Bacillaceae;,g__Bacillus;,1688_13
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhodobacterales;,f__Rhodobacteraceae;,g__Paracoccus;,2607_1
k__Bacteria;,p__Actinobacteria;,c__Actinobacteria;,o__Micrococcales;,f__Microbacteriaceae;,g__Microbacterium;,616_6
k__Bacteria;,p__Proteobacteria;,c__Gammaproteobacteria;,o__Xanthomonadales;,f__Xanthomonadaceae;,g__Pseudoxanthomonas;,3813
k__Bacteria;,p__Proteobacteria;,c__Alphaproteobacteria;,o__Rhizobiales;,f__Devosiaceae;,g__Devosia;,26058
