Kingdom,Phylum,Class,Order,Family,Genus,Species
k__Eukaryota;,p__AB3F14RM1B12;,c__Uncultured_eukaryote;,o__Unclassified;,f__Unclassified;,g__Unclassified;,GU823894.1.1386
k__Eukaryota;,p__AB3F14RM1B12;,c__Uncultured_marine_alveolate;,o__Unclassified;,f__Unclassified;,g__Unclassified;,JF826390.1.1600
k__Eukaryota;,p__AB3F14RM1B12;,c__Uncultured_marine_alveolate;,o__Unclassified;,f__Unclassified;,g__Unclassified;,JF826389.1.1597
k__Eukaryota;,p__Amoebozoa;,c__Archamoebae;,o__Entamoebida;,f__Entamoeba;,g__Entamoeba_equi;,DQ286371.1.1916
k__Eukaryota;,p__Amoebozoa;,c__Archamoebae;,o__Entamoebida;,f__Entamoeba;,g__Entamoeba_gingivalis;,D28490.1.1918
k__Eukaryota;,p__Amoebozoa;,c__Archamoebae;,o__Entamoebida;,f__Entamoeba;,g__Entamoeba_insolita;,AF149909.1.1942
k__Eukaryota;,p__Amoebozoa;,c__Archamoebae;,o__Incertae_Sedis;,f__Rhizomastix;,g__Clydonella;,AY183892.1.1886
k__Eukaryota;,p__Amoebozoa;,c__Archamoebae;,o__Incertae_Sedis;,f__Rhizomastix;,g__Rhizomastix_libera;,JX157646.1.1754
k__Eukaryota;,p__Amoebozoa;,c__Archamoebae;,o__Incertae_Sedis;,f__Rhizomastix;,g__Rhizomastix_libera;,JX157644.1.1806
k__Eukaryota;,p__Amoebozoa;,c__Archamoebae;,o__Incertae_Sedis;,f__Rhizomastix;,g__Rhizomastix_libera;,JX157645.1.1822
k__Eukaryota;,p__Amoebozoa;,c__Cavosteliida;,o__Cavostelium;,f__Cavostelium_apophysatum;,g__Cavostelium_apophysatum;,FJ766476.1.1777
k__Eukaryota;,p__Amoebozoa;,c__Cavosteliida;,o__MPE1-14;,f__Gephyramoeba;,g__Gephyramoeba;,AF293897.1.1859
k__Eukaryota;,p__Amoebozoa;,c__Cavosteliida;,o__MPE1-14;,f__Uncultured_eukaryote;,g__Uncultured_eukaryote_Group;,AB695457.1.1817
k__Eukaryota;,p__Amoebozoa;,c__Cavosteliida;,o__Schizoplasmodiopsis;,f__Schizoplasmodiopsis_amoeboidea;,g__Schizoplasmodiopsis_amoeboidea;,FJ766478.1.1876
k__Eukaryota;,p__Amoebozoa;,c__Cavosteliida;,o__Schizoplasmodiopsis;,f__Schizoplasmodiopsis_amoeboidea;,g__Schizoplasmodiopsis_amoeboidea;,EF513179.1.1909
k__Eukaryota;,p__Amoebozoa;,c__Cavosteliida;,o__Schizoplasmodiopsis;,f__Schizoplasmodiopsis_pseudoendospora;,g__Schizoplasmodiopsis_pseudoendospora;,FJ766475.1.1786
k__Eukaryota;,p__Amoebozoa;,c__Cavosteliida;,o__Schizoplasmodiopsis;,f__Schizoplasmodiopsis_vulgaris;,g__Schizoplasmodiopsis_vulgaris;,EF513180.1.1812
k__Eukaryota;,p__Amoebozoa;,c__Cavosteliida;,o__Tychosporium;,f__Tychosporium_acutostipes;,g__Tychosporium_acutostipes;,FJ792704.1.1818
k__Eukaryota;,p__Amoebozoa;,c__Cavosteliida;,o__Tychosporium;,f__Tychosporium_acutostipes;,g__Tychosporium_acutostipes;,FJ792703.1.1818
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Acytostelium;,f__Acytostelium_leptosomum;,g__Acytostelium_leptosomum;,HQ141512.1.1886
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Acytostelium;,f__Acytostelium_longisorophorum;,g__Acytostelium_longisorophorum;,AM168109.1.1562
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Acytostelium;,f__Acytostelium_singulare;,g__Acytostelium_singulare;,HQ141514.1.1878
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Dictyostelium;,f__Dictyostelium;,g__Dictyostelium;,AM168073.1.1877
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Dictyostelium;,f__Dictyostelium;,g__Dictyostelium;,EU672875.1.1794
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Dictyostelium;,f__Dictyostelium_angelicum;,g__Dictyostelium_angelicum;,JF892716.1.1877
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Dictyostelium;,f__Dictyostelium_australe;,g__Dictyostelium_australe;,AM168029.1.1887
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Dictyostelium;,f__Dictyostelium_capillare;,g__Dictyostelium_capillare;,JF892721.1.1885
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Dictyostelium;,f__Dictyostelium_chordatum;,g__Dictyostelium_chordatum;,KC865596.1.1769
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Dictyostelium;,f__Dictyostelium_discoideum;,g__Dictyostelium_discoideum;,JF930882.5.1876
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Dictyostelium;,f__Dictyostelium_gracile;,g__Dictyostelium_gracile;,AM168078.1.1896
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Dictyostelium;,f__Dictyostelium_lacteum;,g__Dictyostelium_lacteum;,AM168045.1.1875
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Dictyostelium;,f__Dictyostelium_leptosomopsis;,g__Dictyostelium_leptosomopsis;,JN590757.1.1771
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Dictyostelium;,f__Dictyostelium_minutum;,g__Dictyostelium_minutum;,JN590758.1.1762
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Dictyostelium;,f__Dictyostelium_mucoroides;,g__Dictyostelium_mucoroides;,AM168053.1.1796
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Dictyostelium;,f__Dictyostelium_oculare;,g__Dictyostelium_oculare;,HQ141497.1.1941
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Dictyostelium;,f__Dictyostelium_polycarpum;,g__Dictyostelium_polycarpum;,AM168058.1.1883
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Dictyostelium;,f__Dictyostelium_polycarpum;,g__Dictyostelium_polycarpum;,AM168057.1.1881
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Dictyostelium;,f__Dictyostelium_polycephalum;,g__Dictyostelium_polycephalum;,DQ340387.9179.11067
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Dictyostelium;,f__Dictyostelium_polycephalum;,g__Dictyostelium_polycephalum;,HQ141490.1.1884
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Dictyostelium;,f__Dictyostelium_purpureum;,g__Dictyostelium_purpureum;,FJ424832.3.1810
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Dictyostelium;,f__Dictyostelium_purpureum;,g__Dictyostelium_purpureum;,AM168060.1.1875
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Dictyostelium;,f__Dictyostelium_purpureum;,g__Dictyostelium_purpureum;,FJ424842.23.1833
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Dictyostelium;,f__Dictyostelium_septentrionalis;,g__Dictyostelium_septentrionalis;,AM168066.1.1875
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Dictyostelium;,f__Dictyostelium_sphaerocephalum;,g__Dictyostelium_sphaerocephalum;,AY040336.1.1848
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Dictyostelium;,f__Dictyostelium_tenue;,g__Dictyostelium_tenue;,AM168094.1.1884
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Dictyostelium;,f__Dictyostelium_unicornutum;,g__Dictyostelium_unicornutum;,JF892725.1.1694
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Dictyostelium;,f__Dictyostelium_vinaceofuscum;,g__Dictyostelium_vinaceofuscum;,AM168062.1.1876
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Dictyostelium;,f__Polysphondylium_patagonicum;,g__Polysphondylium_patagonicum;,GQ496156.1.1795
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Polysphondylium;,f__Dictyostelium_flexuosum;,g__Dictyostelium_flexuosum;,HQ141500.1.1924
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Polysphondylium;,f__Polysphondylium;,g__Polysphondylium;,AM168102.1.1939
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Polysphondylium;,f__Polysphondylium;,g__Polysphondylium;,HQ141496.1.1752
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Polysphondylium;,f__Polysphondylium;,g__Polysphondylium;,HQ141504.1.1906
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Polysphondylium;,f__Polysphondylium_australicum;,g__Polysphondylium_australicum;,HQ141508.1.1917
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Polysphondylium;,f__Polysphondylium_multicystogenum;,g__Polysphondylium_multicystogenum;,HQ141506.1.1914
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Polysphondylium;,f__Polysphondylium_stolonicoideum;,g__Polysphondylium_stolonicoideum;,HQ141507.1.1914
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Polysphondylium;,f__Polysphondylium_tikalense;,g__Polysphondylium_tikalense;,HQ141509.1.1860
k__Eukaryota;,p__Amoebozoa;,c__Dictyostelia;,o__Polysphondylium;,f__Polysphondylium_violaceum;,g__Polysphondylium_violaceum;,HQ732162.1.2525
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Amoebozoa;,FN562420.1.1754
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Amoebozoa;,FN562429.1.1242
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Cyanidioschyzon;,HM161754.1.1870
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Korotnevella;,AY121850.1.2002
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Korotnevella;,AY686573.1.2032
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Korotnevella;,AY183893.1.2035
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Korotnevella;,JN202436.1.2100
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Korotnevella;,HM017147.1.2020
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Korotnevella;,AB902166.1.2015
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Mastigamoeba_errans;,JX157637.1.2480
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Mastigamomeba;,AF421220.1.2529
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Paramoeba;,DQ229958.1.2099
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Paramoeba;,AY121852.1.2098
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Paramoeba;,DQ229957.1.2098
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Paramoeba;,AF371973.1.1901
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Paramoeba;,HQ132925.1.2088
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Paramoeba;,EF675601.1.2092
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Paramoeba;,JN202440.1.2140
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Paramoeba;,AF371970.1.2107
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Paramoeba;,EF216901.1.2044
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Paramoeba;,EU326494.1.2038
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Paramoeba;,EF216900.1.2126
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Paramoeba;,AB505545.1.1957
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Uncultured_amoeba;,HM017144.1.1475
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Uncultured_eukaryote;,AB695473.1.1804
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Uncultured_eukaryote;,JN547325.1.1576
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Uncultured_eukaryote;,EF032805.1.1818
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Dactylopodida;,g__Vexillifera_armata;,AY183891.1.1977
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Stygamoebida;,g__Stygamoeba;,JF694285.1.1977
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Stygamoebida;,g__Vermistella;,GU824670.1.1527
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Stygamoebida;,g__Vermistella;,AB330051.1.1530
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Stygamoebida;,g__Vermistella;,DQ229956.1.1939
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__BIO10-D10;,AY929909.1.1955
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Colobanthus_quitensis;,GCIB01001530.2.1840
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Platyamoeba;,DQ229953.1.1986
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Platyamoeba;,AY121849.1.1942
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Platyamoeba;,GU320596.1.1942
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Platyamoeba;,AY929918.1.1954
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Platyamoeba;,AY929905.1.1975
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Platyamoeba;,AY929906.1.1977
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Platyamoeba;,AY929917.1.1954
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Platyamoeba;,GU385616.1.1863
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Platyamoeba;,FN598355.1.1279
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Protosteliopsis;,FJ766472.1.1957
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Protosteliopsis;,FJ766473.1.1945
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Protosteliopsis;,HM363632.1.1944
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Uncultured_Amoebozoa;,KC583132.1.1278
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Uncultured_eukaryote;,FN865764.1.1203
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Vannella;,HG345223.864.2184
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Vannella;,JN568810.1.1905
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Vannella;,AY929919.1.1961
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Vannella;,AY929908.1.1830
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Vannella;,FJ577818.1.1827
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Vannella;,FJ577822.1.1809
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Vannella;,EF024503.1.1859
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Vannella;,EF032803.1.1907
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Vannella;,EF032800.1.1760
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Vannella;,AF099101.1.1962
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Vannella;,DQ913101.1.1953
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Vannella;,DQ913102.1.1953
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Flabellinia;,f__Vannellida;,g__Vannella;,AY183888.1.1959
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__229Jun21-07B;,JN705539.1.1557
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__229Jun21-07B;,JN705540.1.1520
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,CDFH01096882.6173.8876
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,AEYA01002259.6110.7724
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,AF019066.1.2572
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,AF251937.1.2242
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,AF251939.1.2244
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,AY262363.1.1473
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,U94735.1.2935
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,AF019063.1.2249
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,AY026244.1.2244
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,AF019052.1.2239
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,AF019065.1.2517
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,AY102615.1.2239
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,EU686716.1.2262
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,GU808311.1.2242
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,GU808277.1.2581
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,GU808281.1.2572
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,GU808291.1.2173
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,GU808325.1.2241
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,GU808320.1.2280
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,GQ397468.1.1976
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,GQ397478.1.1458
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,GQ905495.1.1520
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,AY549557.1.1433
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,GQ924682.1.2274
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,KC822465.1.2629
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,AY703002.1.2237
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,AB425955.1.2246
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,DQ992179.1.2247
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,DQ992187.1.2302
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,AM408796.1.2287
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,AF005997.1.2285
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,AY148954.920.3232
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,AF316546.1.2333
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,AY552095.1.2141
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,DQ451161.1.2244
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,AF333609.1.2377
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,EF378695.1.1568
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,EF378696.1.1597
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,KF928945.1.1939
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,KF928948.1.1503
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,EF378672.1.1538
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,EF378673.1.1553
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,KF928950.1.2198
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,AF352391.1.2990
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,AY026245.1.2217
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,KJ413084.1.2301
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,AM941721.1.2224
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,AF132134.1.2257
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,KF433819.1.2132
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,KF433823.1.1862
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,FN867167.1.1396
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,FN867442.1.1326
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Acanthamoeba;,FN867448.1.1315
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Amb-18S-1092;,GU808310.1.2156
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Amb-18S-1092;,EF023500.1.2019
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Balamuthia;,AF477020.1.1972
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Longamoebia;,f__Centramoebida;,g__Balamuthia;,FN867196.1.1229
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Mayorella;,f__Mayorella;,g__Mayorella;,AY294143.1.2131
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Uncultured_marine_eukaryote;,f__Unclassified;,g__Unclassified;,GU385678.1.1740
k__Eukaryota;,p__Amoebozoa;,c__Discosea;,o__Uncultured_marine_eukaryote;,f__Unclassified;,g__Unclassified;,GU385695.1.1700
k__Eukaryota;,p__Amoebozoa;,c__Fractovitelliida;,o__Soliformovum;,f__Colobanthus_quitensis;,g__Colobanthus_quitensis;,GCIB01150049.1.1220
k__Eukaryota;,p__Amoebozoa;,c__Fractovitelliida;,o__Soliformovum;,f__Soliformovum_expulsum;,g__Soliformovum_expulsum;,FJ766479.1.1878
k__Eukaryota;,p__Amoebozoa;,c__Fractovitelliida;,o__Soliformovum;,f__Soliformovum_irregulare;,g__Soliformovum_irregulare;,HE614594.1.1785
k__Eukaryota;,p__Amoebozoa;,c__Gracilipodida;,o__Filamoeba;,f__Filamoeba;,g__Filamoeba;,GU320603.1.1784
k__Eukaryota;,p__Amoebozoa;,c__Gracilipodida;,o__Filamoeba;,f__Filamoeba;,g__Filamoeba;,AB425944.1.1802
